osmid,name,cuisine,amenity,latitude,longitude,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,description
508588125,Sushi Bar,sushi,restaurant,48.8466891,2.3824558,,,,,"Mo,We-Sa 12:00-15:00,18:30-23:00; Tu 12:00-15:00; Su 18:30-23:00",,
508588144,Capucine,,restaurant,48.8508333,2.3797344,,,,,,,
508588172,Mamalee,,restaurant,48.8493705,2.3782973,Paris,13,75012,Rue d'Aligre,,,
508588174,La Conivence,traditional;french,restaurant,48.8481949,2.3766544,,,,,,,
508588177,Sardegna Tavola,sardinian;italian,restaurant,48.8482734,2.3767134,,,,,"Tu-Sa 12:00-14:30, 19:30-22:45; Mo 12:00-14:30, 19:30-23:00",+33144750328,
508597074,Le China,chinese,restaurant,48.8499216,2.37377,Paris,,,,Su-Th 12:00-02:00; Fr-Sa 12:00-04:00,,
508597105,Les 2 Saveurs,chinese,restaurant,48.8455915,2.3933569,,28,75012,Rue du Sergent Bauchat,,,
508599773,Edo Sushi,japanese,restaurant,48.8410573,2.3873134,,,,,Mo-Sa 11:30-14:30; Mo-Su 18:00-22:30,,
529888306,Chez André,,restaurant,48.8678179,2.3028379,,,,,Mo-Su 12:00-24:00,,
530272874,Kin Kin,thai,restaurant,48.8478582,2.3735429,,,,,"Mo-Sa 11:30-15:00,18:30-22:00",,
530272903,Bistrot de la Gare,french,restaurant,48.8458407,2.3720988,,,,,Mo-Su 08:00-00:00,+33 1 43 43 88 30,
530272904,L'Européen,french,restaurant,48.8459184,2.3726478,,,,,Mo-Su 07:30-01:00,+33 1 43 43 99 70,
530272907,Gemma,italian;pizza,restaurant,48.8491483,2.3746044,,63,75012,Rue Traversière,"Mo-Th 12:00-14:30, 19:00-23:00; Fr 19:00-23:00; Sa-Su 12:00-23:00",+33 1 43 45 36 04,
530272908,Ristorante Pellicano,italian,restaurant,48.8471479,2.3725167,,,,,"Mo-Fr 12:00-14:30, Mo-Sa 19:00-23:00, Sa 19:00-23:00",+33143070223,
530272909,Le singe à Paris,french,restaurant,48.8490117,2.3747506,,,,,,+33 7 69 91 11 83,
530272921,Ginza,japanese,restaurant,48.8470772,2.3727405,,,,,,+33143408898,
530275195,Le Viaduc Café,french,restaurant,48.8475609,2.375248,Paris,43,75012,Avenue Daumesnil,Mo-Su 09:00-02:00,+33 1 44747070,
530575488,Le Delmas,,restaurant,48.8446604,2.3494341,Paris,2,75005,Place de la Contrescarpe,Mo-Su 09:00-01:30,+33 1 43 26 51 26,
530751116,Karma,asian;tibetan,restaurant,48.8469814,2.3726034,,,,,"Mo-Fr 12:00-14:30,19:00-22:00; Sa 19:00-22:00",+33 1 43 14 60 21,
530751158,Le Muratti's,french,restaurant,48.8459741,2.3725698,,,,,Mo-Su 06:30-23:00,+33143071221,
530751161,Aux Cadrans,french,restaurant,48.8459635,2.3729977,,,,,Mo-Su 06:00-02:00,+33 1 43 43 37 63,
530878026,Fosca',pizza,restaurant,48.8458112,2.3718694,Paris,19,75012,Boulevard Diderot,,,
530880275,Brasserie – Pizzeria d’Azur,french;pizza,restaurant,48.8464544,2.3718546,,,,,,,
531497617,Paya Thaï Aligre,thai,restaurant,48.8497475,2.3788828,Paris,30,75012,Rue d'Aligre,"Mo-Sa 12:00-14:30,19:00-23:30",+33 9 50 96 10 00,
531501720,Restaurant Universitaire,,restaurant,48.8468146,2.3805349,,,,,,,
531795728,Colbeh,persian,restaurant,48.8442266,2.3492264,,,,,,+33 1 45 35 11 99,
533754009,Escale à Saïgon,vietnamese,restaurant,48.83102,2.3347804,,,,,,+33 1 45 65 20 48,
533755374,Le Bambou,vietnamese,restaurant,48.8252128,2.3624715,,,,,"Tu-Su 11:30-15:30, 18:30-22:30",,
533755545,Viet 1331,vietnamese,restaurant,48.8251313,2.3623868,Paris,"86,88",75013,Avenue d'Ivry,,+33 7 50 52 91 85,
533755584,Palais d'Asie,chinese;vietnamese,restaurant,48.8248667,2.3622623,Paris,93,75013,Avenue d'Ivry,,,
533942277,Y Bowl Noodle,mediterranean,restaurant,48.868804,2.3594807,,,,,Mo-Sa 11:30-0:00;Su 12:00-17:00,+33 1 42 08 60 20,
534660987,L'Été en Pente Douce,,restaurant,48.8863224,2.3451842,,,75018,,Mo-Su 12:00-24:00,,
534660992,Au Bercail,french,restaurant,48.8864916,2.344949,Paris,1,75018,Rue Paul Albert,,+33983740929,
534660995,Au Soleil de la Butte,french,restaurant,48.8865063,2.3452555,,,,,"Su-We 09:00-12:00, Fr,Sa 09:00-06:00; Th 09:00-05:00",,
534895723,Le Saigon,vietnamese,restaurant,48.8490473,2.3745288,,,,,,+33 1 46 28 37 69,
534904407,Entre les Vignes,french,restaurant,48.8462167,2.3753959,,,,,"Mo-Sa 12:00-14:30,19:30-21:30",,
534905060,King Marcel,burger,restaurant,48.8469007,2.3768375,,,,,,,
534910294,Gare aux vins,chinese,restaurant,48.8458391,2.3749747,,26,,Boulevard Diderot,,,"caviste, cave a manger, epicerie de terroirs"
534916265,Le Duc de Richelieu,french,restaurant,48.8469247,2.3730534,Paris,5,75012,Rue Parrot,Mo-Su 09:00-24:00,,
535863373,Li Yuan,asian,restaurant,48.8472307,2.3708678,,,,,,,
535867999,Osaka,japanese,restaurant,48.846728,2.3702882,,,,,"Mo-Sa 12:00-14:30,19:00-22:30",,
535938645,Le Paris Lyon,,restaurant,48.8453198,2.3707747,,,,,,,
535947357,La Maison du Délice,chinese,restaurant,48.8457141,2.3704736,,,,,Mo-Sa 10:30-22:00,,
536515036,Le Kaizen,thai;asian;vietnamese,restaurant,48.8269211,2.3322906,,,,,Mo-Sa 12:00-14:30; Mo-Sa 19:00-22:30,,
536515303,Assanabel,lebanese,restaurant,48.8275549,2.3356387,,,,,"Mo-Su 12:00-15:00,19:00-23:00",,
556432368,Indian Swad,indian,restaurant,48.832462,2.2973784,,,,,,+33 1 56 56 06 06,
556444230,Da Attilio,italian,restaurant,48.8342552,2.3021401,,,,,,,
556461124,Piennolo,pizza;italian,restaurant,48.833199,2.3058031,,,,,"Tu-Sa 12:00-14:30,19:00-23:00",+33 1 42 50 04 04,
556461131,Le Grand Pan,regional,restaurant,48.8330642,2.3057247,,,,,,+33 1 42 50 02 50,
561128954,Cent Kilos,,restaurant,48.8320301,2.3030494,,,,,,,
568452939,Brasserie de l'Ourcq,,restaurant,48.8920861,2.3792943,,,,,,,
568453387,El omda,lebanese,restaurant,48.8922518,2.379478,Paris,58,75019,Rue de l'Ourcq,,,
582743160,OKA sushi,japanese,restaurant,48.8567473,2.3041925,,,,,,,
582743234,La Maison du Sushi,sushi,restaurant,48.85622,2.3044115,,,,,,,
582743808,Le Bosquet,french,restaurant,48.8560475,2.3045247,,,,,,,
582745395,La Fontaine de Jade,chinese,restaurant,48.855529,2.3047711,,54,,Avenue Bosquet,,,
582745476,Ricci Family,italian,restaurant,48.8555818,2.3053301,,,,,,,
582747740,Septième Vin,,restaurant,48.8547805,2.3051304,,,,,,,
582747931,Milagro,,restaurant,48.8549635,2.3056659,,,,,"Tu-Fr 12:00-14:30,19:00-22:00; Sa 19:00-22:00",+33 9 54 50 83 31,
582931079,L'Annexe,,restaurant,48.8487827,2.3484052,Paris,22,75005,Rue des Écoles,Mo-Sa 07:00-23:00; Su 08:00-23:00,+33 1 43 54 44 57,
582931082,La Petite Périgourdine,,restaurant,48.8488102,2.3472712,Paris,39,75005,Rue des Écoles,Mo-Su 07:00-23:00,+33 1 43 26 33 35,
582932088,Le Coup de Torchon,,restaurant,48.8452626,2.3426036,,187,,Rue Saint-Jacques,"Mo-Sa 12:00-14:00, 19:00-22:00",+33 1 46 33 22 93,
583517929,La Marquise,,restaurant,48.8451686,2.3207087,,,,Boulevard du Montparnasse,,,
586381131,Café de L'Est,,restaurant,48.8759394,2.3585316,,,,,,,
589485658,Bistrot Paul Bert,french,restaurant,48.852223,2.3849242,,,,,"Mo-Th 12:00-14:00,19:30-22:45; Fr,Sa 12:00-14:30,19:30-23:00",+33 1 43 72 24 01,
589485674,Les Funambules,french,restaurant,48.8511087,2.3843105,,,,,Mo-Su 08:00-01:00,+33 1 43 70 83 70,Service de 11h30 à 23h30
589485677,BREIZH Café,crepe;pancake;regional;french,restaurant,48.8525339,2.3847257,Paris,23,75011,Rue Paul Bert,,,
589495703,Maydo,sushi,restaurant,48.8452457,2.3838856,,,,,,,
595485037,César Pizza,pizza,restaurant,48.8368523,2.3527784,,,,,,,
597414115,Le Siècle,,restaurant,48.8718006,2.3062883,,,,,,,
597841835,Li Fa,chinese,restaurant,48.8524629,2.4041332,,,,,,,
599513428,Caffé Vito,italian,restaurant,48.8576092,2.3546532,Paris,12,75004,Rue des Archives,08:00-02:00,,
599513446,Le Ju,french,restaurant,48.8577054,2.3547735,Paris,16,75004,Rue des Archives,Mo-Su 07:00-02:00,+33 1 42 78 11 47,
609099358,La Piazza,italian_pizza;italian;pizza,restaurant,48.8343459,2.306018,,,,,,,
609212542,Chai 33,,restaurant,48.8331731,2.386445,,,,,,,
609212545,Hippopotamus,steak_house,restaurant,48.8330618,2.3862895,,,,,,+33 1 44 73 88 11,
615054210,Le Poncelet,french,restaurant,48.8803159,2.2995227,,83,75017,Avenue de Wagram,,+33 1 83 96 01 87,
617047054,Sukoshi,japanese;korean,restaurant,48.8330119,2.3635033,,,75013,,,,
617047055,Village Tao Tao,chinese,restaurant,48.83228,2.3612312,,,,,"12:00-14:30,19:00-23:00",,
617815597,Crêperie Paris Breizh,savory_pancakes;pancake;crepe,restaurant,48.8319327,2.35821,,166,75013,Boulevard Vincent Auriol,"Mo-Sa 12:00-14:30,19:00-22:30",+33 9 86 27 27 25,
619967606,Au Petit Village,french;couscous,restaurant,48.8332913,2.3561953,,,,,,,
620894739,Aux Bon Petit Plats,chinese,restaurant,48.8705891,2.3420918,,16,,Galerie Montmartre,,,
620894876,Chez Marco,coffee_shop;italian,restaurant,48.8711843,2.3417652,,10,75002,Passage des Panoramas,Mo-Su 11:30-23:00,06 64 05 45 96,
622303213,Maison Cluny,,restaurant,48.8505048,2.3448291,,,,,,+33 1 56 81 82 53,
622303216,El Sol y la Luna,latin_american,restaurant,48.8512989,2.3459983,,,,,,,
624471708,Elephant,thai,restaurant,48.835295,2.3587277,,,75013,Boulevard de l'Hôpital,,,
626580865,Paris-Hanoï,vietnamese,restaurant,48.853417,2.3799726,,,,,"Mo-Su 12:00-14:30,19:00-22:30",,
626585221,Paloma,,restaurant,48.8723117,2.3823173,,,,,"Mo-Fr 12:00-14:00, Tu-Sa 18:00-23:00",,
626614315,Aki,japanese,restaurant,48.8661465,2.3353287,,,,,Mo-sa 11:30-22:45,,
629702270,Wassana,thai,restaurant,48.8861847,2.3270688,,,,,,,
630397854,Restorante Verdi,italian,restaurant,48.8321878,2.3587424,,,,,,,
631754392,L'Inédit Café,french,restaurant,48.8375203,2.3917674,,4,75012,Rue Taine,,,
637464406,L'Avenue,,restaurant,48.8974129,2.3292183,,,,,,,
638345852,Le Café de Paris,french,restaurant,48.8538691,2.3376359,,,,,08:00-21:00,+33 1 46 34 84 11,
647402814,Pizza Hut,pizza,restaurant,48.8696054,2.402335,,,,,,,
651533396,Sushi Tokyo,sushi,restaurant,48.88305,2.3825427,,,,,"Mo-Su 18:00-23:00,11:00-14:45",,
651533421,Hello Momo,,restaurant,48.883899,2.3840751,,,,,,,
653366336,Regalia,,restaurant,48.8459719,2.2775704,Paris,1,75015,Rue de la Convention,"Mo 06:30-24:00, Tu-Fr 06:30-01:00, Sa 08:00-01:00, Su 09:00-20:00",+33 1 45 77 97 00,French cuisine
658959582,Végét'Halles,,restaurant,48.8605714,2.3454975,Paris,41,75001,Rue des Bourdonnais,"Mo-Sa 12:00-15:00, 19:00-23:00",+33 1 40 41 93 95,
661136640,Les Petits Plats,french,restaurant,48.8286382,2.3222161,,,,,,,
661136641,Comptoir d'Alésia,french,restaurant,48.8291529,2.3226809,,,,,"Mo-Sa 07:00-23:00, Su 08:00-23:00",,
662753459,Le Pavé,Auvergne,restaurant,48.8590612,2.3498201,,,,,,,
663314810,La Rimaudière,,restaurant,48.8768016,2.3394255,,,,,,,
667304728,Khun Akorn,thai,restaurant,48.8496002,2.3981379,,,,,"Tu-Fr 12:00-14:00, Mo-Sa 19:30-23:00",,
667304738,Café Titon,,restaurant,48.8528829,2.386422,,,,,,,
667305408,Fleur d'Asie,asian,restaurant,48.8517362,2.3993171,,,,,"Mo-Fr 12:00-15:00,18:30-22:00",+33173747993,
667338293,Le Carreau,,restaurant,48.8652165,2.3628691,,,,,,+33952332426,
667338323,Horiz,chinese;french,restaurant,48.8646002,2.3569597,,,,,,,
667338326,Temple Céleste,chinese,restaurant,48.8650527,2.3569244,,,,,Mo-Su 12:00-22:00,+33 1 42 72 09 75,Spécialités de Wenzhou
667338347,Asahi,japanese,restaurant,48.8289613,2.3298869,,30,75014,Rue Bézout,"Mo-Sa 11:00-14:30,18:30-22:40; Su 18:30-22:40",+33 1 43 22 08 21;+33 7 61 10 68 68,
667338348,Sushi,,restaurant,48.8289266,2.3293153,,,,,"Mo-Sa 12:00-15:00,18:00-22:45; Su 18:00-22:45",,
667338349,Le Florissant,asian,restaurant,48.8289244,2.3329403,Paris,3,75014,Rue Bézout,"12:00-14:30,19:00-22:30",,Saveurs d'Asie
667342381,Pacifique,chinese,restaurant,48.873054,2.3796868,,,,,,,
669075449,Pizzeria Taormina Convention,pizza,restaurant,48.837631,2.297421,,,,,,,
669803007,La Renaissance,french,restaurant,48.895866,2.3396928,Paris,112,75018,Rue Championnet,"Mo-Fr 08:00-24:00; Sa,Su 09:00-24:00",+33 1 46 06 01 76,
671825377,Chez Camille,burger,restaurant,48.8485516,2.3780692,Paris,8,75012,Place d'Aligre,"Mo-We 09:00-13:30,17:00-00:00; Th-Fr 09:00-13:30,17:00-02:00; Sa-Su 09:00-13:30,16:30-02:00",+33642937713,
674021607,Le Clos Y,japanese;french,restaurant,48.8429862,2.3209463,,,,,,,
676748255,Le Caveau du Palais,,restaurant,48.8565275,2.3420348,,,,,,,
676748299,La Rose de France,,restaurant,48.8568716,2.3421327,,,,,,,
676748319,Restaurant Paul,french,restaurant,48.8563025,2.3422929,Paris,15,75001,Place Dauphine,"Mo-Sa 12:00-14:00, 19:00-22:00",+33 1 43 54 21 48,
676748378,Ma Salle à Manger,,restaurant,48.8569225,2.3418197,,,,,,,
676851331,La Cantine des Tontons,,restaurant,48.8333497,2.2983671,,,,,,,
676851333,Les Tontons,french,restaurant,48.8319388,2.3029763,,,,,"Mo-Su 12:00-15:00,19:00-21:00+",,
677610918,Au Vieux Paris d'Arcole,,restaurant,48.854202,2.3503178,,,,,"12:00-14:00,18:30-21:30",+33 7 68 05 11 37,
677730871,Delhicious,indian,restaurant,48.8601397,2.3451638,Paris,,75001,Rue des Bourdonnais,Mo-Sa 11:00-22:00,+33 6 60 77 85 75,
677731059,Ristorante Tavola Calda,italian,restaurant,48.8604674,2.3454225,,,,,"Mo-Sa 12:00-14:30,19:00-22:30",+33 1 45 08 94 66,
677967928,Café Rive Droite,,restaurant,48.860847,2.3488026,Paris,,,,,,
678029796,Bar Des Halles,,restaurant,48.8611004,2.3442699,,,,,"Mo 17:00-23:59; Tu-Sa 00:00-02:00, 17:00-23:59; Su 00:00-02:00",,
678802776,Midory,japanese,restaurant,48.8612791,2.3423684,,,,,Mo-Sa 11:00-14:30 & 18:00-22:45 Su 18:00-22:45,,
678802784,La Taverne de l'Arbre Sec,,restaurant,48.86134,2.342658,,,,,,,
678802790,La Renommée des Herbes Cuites,french,restaurant,48.8612719,2.343211,,,,,,,
678802941,Au Chien qui Fume,french,restaurant,48.8613541,2.3448441,Paris,33,75001,Rue du Pont Neuf,Mo-Su 08:00-01:00,+33 1 42 36 07 42,
678855681,Loup,french,restaurant,48.8639344,2.342597,Paris,44,75001,Rue du Louvre,08:00-02:00,+33 1 42 36 73 23,
678855682,Nelson's,french,restaurant,48.8636804,2.343122,Paris,16,75001,Rue Coquillière,Mo-Su 08:00-00:00,+33 1 42 36 74 24,
678876764,Shanghaï Hang-Tcheou,chinese,restaurant,48.8602965,2.341854,Paris,,75001,,,,
678892211,Café du Pont Neuf,,restaurant,48.8588694,2.3415282,Paris,14,75001,Quai du Louvre,,+33142333237,
679480163,Le Thermidor,,restaurant,48.8622902,2.3393649,,,,,,,
679495105,Le petit St Honoré,,restaurant,48.8621103,2.3398733,Paris,,75001,,,,
679495130,Palais Royal Hong-Kong,chinese,restaurant,48.8622685,2.3398888,,,,,,,
679495407,Aux Deux Écus,,restaurant,48.8626977,2.3414846,,,,,,,
680617533,Joe Allen,burger,restaurant,48.8635177,2.3491047,,,,,,,
680617611,Trantranzai,chinese,restaurant,48.8631582,2.3498973,,,,,,,
681283199,Le Petit Bouillon Pharamond,french,restaurant,48.8630052,2.3485011,Paris,24,75001,Rue de la Grande Truanderie,Mo-Su 12:00-24:00,+33 1 40 28 45 18,
681293869,Comptoir de la Gastronomie,french,restaurant,48.8644966,2.3454436,,,,,Mo-Th 12:00-23:00; Fr-Sa 12:00-0:00,,
681293895,La Perla,italian;pizza,restaurant,48.8634417,2.3462535,,,,,,+33 1 40 41 94 53,
681294130,L'Escargot Montorgueil,,restaurant,48.8641678,2.3467038,,,,,Mo-Su 09:00-02:00,,
681369663,Postiche,french,restaurant,48.8640954,2.3438023,Paris,62,75001,Rue Jean-Jacques Rousseau,,,Anciennement : Restaurant Thaïlandais Baan Raï
681430409,Casa Festa,pizza;italian,restaurant,48.8625897,2.34081,,,,,"Mo-Su 12:00-15:00,18:00-23:00",+331 42 36 11 57,
681479162,Ismaïl,indian;lebanese,restaurant,48.8647383,2.3406257,,,,,"Tu-Fr 11:00-15:00, Sa-Su 11:00-16:00, Tu-Su 18:00-23:00",,
681534864,Bistrot Victoires,,restaurant,48.8655554,2.3403846,,,,,"Mo-Su 10:00-15:00, 19:00-23:30",,
681555427,A Casaluna,corsican,restaurant,48.8660743,2.3390538,,,,,"Mo-Su,PH 12:00-14:00+,19:00-22:00+",,
681555435,Table d'Hôte du Palais Royal,,restaurant,48.8661019,2.3389239,,,,,,,
681818224,L'Incroyable,,restaurant,48.86502,2.3366293,,,,,,,
681818309,Le Festival,pizza,restaurant,48.8656093,2.3369261,,,,,,,
681818414,Bar de l'Entracte,,restaurant,48.8663915,2.3375294,Paris,47,75001,Rue de Montpensier,Mo-Sa 10:00-01:00; Su 12:00-20:00,+33 1 42 97 57 76,
682258941,Pho banh cuon14,,restaurant,48.8652723,2.3360503,,17,75001,Rue Molière,Mo-Sa 11:00-22:30,,
682294048,Le Royal Opéra,,restaurant,48.8660278,2.3340077,,,,,Mo-Sa 06:00-02:00,,
682302355,Sapporo,japanese,restaurant,48.8663406,2.3354494,,,,,"Mo-Su,PH 11:30-22:00",,
682302359,Higuma,japanese,restaurant,48.8666007,2.3357728,,,,,,,
682305773,Udon Jubey,,restaurant,48.866459,2.3355096,,,,,Mo-Sa 11:30-22:30,,
682316108,Hakata,japanese,restaurant,48.8671492,2.3349258,,,,,,,
682316112,Ryo,japanese;sushi,restaurant,48.8669848,2.3350615,,,,,,,
682340351,Sanukiya,japanese;udon,restaurant,48.8646927,2.3338041,,9,,Rue d'Argenteuil,Mo-Su 11:30-22:30,,
682364951,Au Bistro,,restaurant,48.8660599,2.3312884,,,,,,,
682395334,Koyuki,japanese,restaurant,48.8447867,2.2964549,Paris,22,75015,Rue Gramme,,+33 1 45 32 67 56,
682420361,Akasaka (아가사가),korean,restaurant,48.8475825,2.2858441,Paris,11b,,,,,
682433022,O Fil Rouge,french,restaurant,48.8481825,2.2870109,,,,,"Tu-Sa 12:00-14:30,19:00-23:00",,
683095024,Echizen Soba Togo,japanese,restaurant,48.86593,2.3325216,,,,,"Mo-Tu,Th-Sa 12:00-14:30,19:00-22:00",,
683133896,Maison Popeille,,restaurant,48.8670401,2.3324272,,,,,,,
683133904,Le Passage Saint Honoré,,restaurant,48.8676684,2.331687,,,,,"Mo-Su 00:00-02:00, 07:00-23:59",,
683133914,Charly Bun's,burger,restaurant,48.8671718,2.3324983,,,,,,,
683133917,Fuxia,italian;pizza,restaurant,48.8675155,2.3322637,,42,,Place du Marché Saint-Honoré,10:00-01:00,+33 1 42 61 45 46,
683255917,Le Terroir,,restaurant,48.8678727,2.3316533,,,,,,,
683260122,Kinugawa Vendôme,japanese,restaurant,48.8655217,2.3289587,,,,,,,
683260127,Rivoli Park,french,restaurant,48.864819,2.3292321,,,,,,,
684454370,Cheminée,persian,restaurant,48.8454405,2.288302,,,,,,,
684572787,Yako,japanese,restaurant,48.8517565,2.2895333,,30,,,"Mo-Sa 11:30-15:00,18:00-22:30; Su 18:00-22:30",+33 1 45 78 67 58,
684572823,Au Royal Couscous,moroccan,restaurant,48.8527624,2.2872737,,22,,,,+33145772517,
685604399,Le Pastel,french;pizza;mediterranean,restaurant,48.8687898,2.3338477,,41,,Saint-Augustin,,,
685907512,Le Corner café,,restaurant,48.869811,2.3346634,,,,,,,
685954592,Yi Ping,,restaurant,48.8671966,2.3360656,,,,,Mo-Su 12:00-16:00; 18:30-23:00,+33 1 47 03 36 32,
685954593,Guibine,korean,restaurant,48.8673167,2.3360997,,,,,"Mo-Fr 12:00-14:30, 19:00-22:30; Sa-Su 12:00-15:00, 19:00-22:30",,
685954754,Sushi B,sushi,restaurant,48.8677062,2.337428,,,,,,,
686810054,La Fontaine Gaillon,,restaurant,48.8690695,2.3343056,,,,,,,
687029139,Bistrot Régent Opéra,,restaurant,48.8702356,2.3350586,,,,,"Mo-Su 11:45-14:30, 18:45-22:45",,
687044631,Hippopotamus,steak_house,restaurant,48.8707437,2.333885,,,,,"Mo-Th, Su 08:00-01:00; Fr, Sa 08:00-03:00",,
687096897,Le Sâotico,french;fine_dining,restaurant,48.8705949,2.3395281,,,,,Mo-Sa 09:30-18:00,,
687750911,Mori Venice Bar,,restaurant,48.8690729,2.3399905,,,,,,,
687750940,Le Bistrot des Colonnes,,restaurant,48.8691872,2.3393294,,,,,,,
687751044,Le Vaudeville,,restaurant,48.8692514,2.3401242,,,,,,+33140200462,
687892379,Au P'tit Paname,french,restaurant,48.8716597,2.3407937,Paris,17,75002,Boulevard Montmartre,,,
687993966,,french,restaurant,48.8688297,2.3421626,,,,,,,
687994239,Liza,mediterranean,restaurant,48.8675928,2.3409167,,2,,Rue de la Banque,Mo-Fr 00:00-24:00; Sa 19:00-22:30; Su 12:00-16:00,,
687994245,Le Bougainville,,restaurant,48.8664997,2.3400225,,5,,Rue de la Banque,,,
688007006,La Bourse et la Vie,,restaurant,48.8676188,2.3394786,,,,,"Mo-Fr 12:00-14:00,19:00-22:00",+33 1 42 60 08 83,
688020622,Cali Sisters,american,restaurant,48.868307,2.3417316,,,,,,,
689178436,Le Bistrot Du Croissant,,restaurant,48.8691969,2.3433101,,,,,Mo-Fr 08:00-01:00; Sa 11:30-01:00,,
689178618,Dédé la Frite,,restaurant,48.8698115,2.342622,,,,,,,
689346734,Rosetta,,restaurant,48.8671849,2.3441863,Paris,,,,,,
690933897,King Marcel,burger,restaurant,48.8705145,2.3428931,,,,,,,
691293676,La Cevicheria,peruvian,restaurant,48.8661652,2.3453821,,,,,"Mo-Su 12:00-12:00, 15:00-19:30, 23:00-23:00",,
691436964,La Gaufrerie,,restaurant,48.8649406,2.3480633,,,,,,,
691437443,Baguette,,restaurant,48.8651004,2.3474928,,,,,,,
691720992,Kuccini,italian,restaurant,48.8652615,2.3503094,,165,75002,Rue Saint-Denis,"Mo-Sa 12:00-12:45, 14:30-23:55",,
691721840,Shabour,mediterranean,restaurant,48.8659208,2.3490735,,,,,,,
692061953,Brasserie Dubillot,,restaurant,48.868095,2.3519457,,,,,Mo-Su 09:00-00:00,,
692331225,Echo,american;diner,restaurant,48.8682798,2.3485268,,,,,We-Fr 09:00-16:00; Sa-Su 10:00-17:00,,
693003108,Tong Fan,asian,restaurant,48.8696535,2.3519566,,,,,,,
694399350,Korpanoff,,restaurant,48.8704075,2.3483529,,,,,,,
694399614,Mamie,burger,restaurant,48.8703951,2.3484738,Paris,35,75002,Boulevard de Bonne Nouvelle,Mo-Su 08:00-02:00,+33 9 83 96 90 66,
697029135,Bouillon de l'île,international,restaurant,48.8522927,2.355464,,,,,,,
698784647,Mimi Ramen,ramen,restaurant,48.8459612,2.3492175,,,,,"Mo-Sa 12:00-14:00,19:00-22:00",,
699896716,Le Chant des Voyelles,,restaurant,48.8590718,2.3501868,Paris,2,75004,Rue des Lombards,,,
699897098,Bo'Bon,asian,restaurant,48.8593929,2.3493115,,,,,,,
699897157,Restaurant Bayan,chinese,restaurant,48.8577035,2.3502326,,,,,,,
699897179,Sun Café,japanese,restaurant,48.8595507,2.3490695,,,,,,,
701538067,Baffo,,restaurant,48.8601344,2.3562248,,,,,,,
701735665,Kanasuk,,restaurant,48.8274198,2.3518171,,,,,,,
702296020,Kyo,japanese,restaurant,48.8571049,2.3550422,,,,,"12:00-15:00,19:00-23:30",,
702405530,Le Berry,italian,restaurant,48.8271309,2.3323766,Paris,87,75014,Rue de la Tombe Issoire,,,
702457447,L'Attirail Café,brasserie,restaurant,48.8646495,2.3536556,,,,,,,
702537440,Matsu Sushi,japanese,restaurant,48.864016,2.3502461,,,,,,,
702718235,Benedict,french,restaurant,48.858179,2.3561158,,,,,"Mo-Fr 12:00-15:00,19:30-23:00; Sa,Su 12:00-17:00,19:30-23:30",,
702915559,Le Comptoir du Trésor,,restaurant,48.8569459,2.3578959,,,,,,,
702915981,Le Trésor,french,restaurant,48.8570283,2.3577126,,9,,Rue du Trésor,Mo-Fr 12:00-01:00; Sa-Su 12:00-02:00,+33 1 42 71 35 17,
703122402,Le Foyer Vietnam,,restaurant,48.8422251,2.3519017,,,,,"Mo-Sa 12:00-14:00,19:00-22:00",,
703205796,Le Circus,french,restaurant,48.8259202,2.3471664,,,,,,,
703407087,Les Elles,,restaurant,48.8562837,2.3592595,,,,,,,
703407227,Maison Marais,korean,restaurant,48.8562488,2.3592163,,,,,,,
703407303,Au Petit Thaï,thai,restaurant,48.8557934,2.3601724,,,,,Mo-Su 12:00-14:30;Mo-Sa 19:00-23:30,,
703430210,La Comedia,italian,restaurant,48.8402209,2.3517797,,,,,,,
703432905,Pitzman,bagel;pizza,restaurant,48.8559109,2.3604155,,,,,Su-Fr 11:00-23:00,,
